Stack,application,product,color,part no.,global product id,Is Visualizable?
WBS - estimated items,Flooring,Tile,Alluro Mini Manor 12x12 - Silver,6almm1212/SI,9a245ca7-893e-47e3-92ef-b8bdb1e05a72,Yes
Echelon-EPP - estimated items,Flooring,Tile,Toledo 13x13 - Beige EM,6TO13/BE,9a482efd-ac64-4c67-a7db-30d9a80d7c68,Yes
WBS - estimated items,Flooring,Tile,Terrace 13x13 - Beige,6BNTO13/BE,9a482efd-ac64-4c67-a7db-30d9a80d7c68,Yes
WBS - estimated items,Flooring,Tile,Toledo 13x13 - Beige,6TO13/BE,9a482efd-ac64-4c67-a7db-30d9a80d7c68,Yes
WBS - estimated items,Flooring,Tile,Interest Chevron Mosaic (12x12 Mesh) - Mirror,6BNINC/MI,9a8a7910-212d-4f38-aca5-abbb26e577a2,Yes
WBS - estimated items,Flooring,Tile,Intrigue Chevron Mosaic (12x12 Mesh) - Mirror,6INC/MI,9a8a7910-212d-4f38-aca5-abbb26e577a2,Yes
Echelon-EPP - estimated items,Flooring,Tile,Contempo TGM32 13x13 - 00100 Gulf,6TGM32/100,9aae7269-db99-4ca5-86d0-13cdc934df41,Yes
WBS - estimated items,Flooring,Tile,Contempo TGM32 13x13 - 00100 Gulf,6TGM32/100,9aae7269-db99-4ca5-86d0-13cdc934df41,Yes
WBS - estimated items,Flooring,Tile,Craftsman TGM32 13x13 - 00100 Gulf,6BNTGM32/100,9aae7269-db99-4ca5-86d0-13cdc934df41,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Artistic Reflections 2X10 - Twilight,6ARTRL210/AE15,9ad130f8-e00c-4e59-a2b3-2e84859d1da2,Yes
Echelon-EPP - estimated items,Flooring,Tile,Marble Obsession 2x2 Matte Mosaic 12x12 - Calacatta Gold,6MAO22M/CG,9b0dd719-6fe7-4ce6-942c-7a676b83f374,Yes
Echelon-EPP - estimated items,Flooring,Tile,Artistic Reflections 3 in Hex Gloss - Wave AE12,6AR3HG/AE12,9b5b5eac-3596-44c1-88ff-d9157190aff0,Yes
Echelon-EPP - estimated items,Flooring,Tile,Sublimity Cube 12x12 Mesh - M018 Cirrus Storm DT,6SBC12M/M018,9b9c786b-8a6f-4c1e-ba47-4489d6525ea4,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Mythology Wave Crest 4x12 - Harmonia MY92 ",6MYTHWC412/MY92,9bbe4063-fcc1-4a38-9085-dea0552fd5f1,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Zellige NEO 3x12 - Argilla ZL08,6DTZEL312/ZL08,9bbfd6f1-5a5f-4cd5-adbf-4451bd4377f3,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Artistic Reflections 2X10 - Wave,6ARTRL210/AE12,9bd855fe-c280-4919-a69f-462a518e3a95,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Revalia Remix Mosaic 2x6 Bevel - Centennial White RV08 ",6DTRRM28B/RV08,9bdd46ac-5643-4b88-aa3f-ebd305ce5593,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Rekindle Canvas Dot Mosaic - Beige RK11 ",6DTRCDM/RK11,9c124601-8c48-4e20-bb2c-0e90d189b97a,Yes
Echelon-EPP - estimated items,Flooring,Tile,Artcrafted 4x4 Glossy - Drift,6ART4G/DRI,9c8c2a1a-049f-4e5b-aab1-491052aa16e4,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Linear 2x8 Semi Gloss - Desert Gray X114,6DTCWC28SG/X114,9c99f1fc-40f2-4f66-8683-f79305d0c045,Yes
WBS - estimated items,Flooring,Tile,Lane 6x35 - Rue,6BNLARCH635/RU,9c9b8775-eaff-4d7e-bda9-96e2e93b8258,Yes
WBS - estimated items,Flooring,Tile,Larchmont 6x35 - Rue,6LARCH635/RU,9c9b8775-eaff-4d7e-bda9-96e2e93b8258,Yes
WBS - estimated items,Flooring,Tile,Choir Unpolished 24x48 - CH25 Forte Grey,6BNCHU48/CH25,9d6404ec-3ec6-4e7f-8482-05f3b21eeb91,Yes
WBS - estimated items,Flooring,Tile,Chord Unpolished 24x48 - CH25 Forte Grey,6CHU48/CH25,9d6404ec-3ec6-4e7f-8482-05f3b21eeb91,Yes
Echelon-EPP - estimated items,Flooring,Tile,MZ Illusionist 12x24 Matte - Smoke IL48,6MZILL1224M/IL48,9d88a14d-3edc-48b5-a1e8-21ff84ead778,Yes
Echelon-EPP - estimated items,Flooring,Tile,Artcrafted 4x4 Glossy - Cotto,6ART4G/COT,9df1db54-d338-4cd3-ab86-6932c5e5aed2,Yes
WBS - estimated items,Flooring,Tile,Mention 8x35 - Shiro,6BNM835/SH,9e06c240-fdb9-49f9-943b-5ee8218d8931,Yes
WBS - estimated items,Flooring,Tile,Mokuzai II 8x35 - Shiro,6M835/SH,9e06c240-fdb9-49f9-943b-5ee8218d8931,Yes
Echelon-EPP - estimated items,Flooring,Tile,Coastline Polished 12x24-Monterey,6124COP/MO,9e7cba8e-c910-462f-a219-14f8a222dcab,Yes
Echelon-EPP - estimated items,Flooring,Tile,Craft 3x12-White,6CFT312/WHI,9e8fffd2-98da-4a56-8f1a-44252dfe3273,Yes
Echelon-EPP - estimated items,Flooring,Tile,Lucente Linear Glass Stone Mosaic Blend (12x13 Mesh) - Grazia,6LusStone/Grazia,9ec6a364-960f-4e5c-8643-393eb4856376,Yes
WBS - estimated items,Flooring,Tile,Loyalty Linear Glass Stone Mosaic Blend (12x13 Mesh) - Grazia,6BNLusStone/Grazia,9ec6a364-960f-4e5c-8643-393eb4856376,Yes
WBS - estimated items,Flooring,Tile,Lucente Linear Glass Stone Mosaic Blend (12x13 Mesh) - Grazia,6LusStone/Grazia,9ec6a364-960f-4e5c-8643-393eb4856376,Yes
Echelon-EPP - estimated items,Flooring,Tile,"MZ Rice Structure 3x8 - Natural RC41 ",6RS38/RC41,9ed0ccdb-5af8-4668-a712-ebdbd6433850,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Mosaic 1x3 Herringbone Matte - Black K711,6DTCWM13HM/K711,9ed0cd4b-70d5-4d3e-afc6-d8b9ae08bef4,Yes
Echelon-EPP - estimated items,Flooring,Tile,Magnolia Bend 6x36-Chesapeake Grey,6636MB/CG,9ed71123-6e93-4b70-83f5-d1fd75e1a0c5,Yes
Echelon-EPP - estimated items,Flooring,Tile,Magnolia Bend 6x36-Chesapeake Grey,6636MB/CG,9ed71123-6e93-4b70-83f5-d1fd75e1a0c5,Yes
WBS - estimated items,Flooring,Tile,(Artiquity) Core Fundamentals-Advantage 18x18 - AQ03 Renoir Grey,6ARQ18/AQ03,9f0d50f5-f54e-4610-afab-329fdb56e76a,Yes
WBS - estimated items,Flooring,Tile,Outlander Grande 12x24 - OU56 Moonlight,6OG1224/OU56,9f1d1a59-1863-41bb-8db9-6e5c72016383,Yes
Echelon-EPP - estimated items,Flooring,Tile,Artcrafted 4x4 Glossy - Dune,6ART4G/DUN,9f23698b-247d-47c8-ad04-91aa75e1350f,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Raku 3x12 Glossy - Ruby,6RAKU312/RU,9f3d8a58-5ffb-428c-84d8-f35763285309,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Savoir Field Tile 12x24 Matte - Noir SV14 ",6DTSVFT1224M/SV14,9f6b35c1-0f4a-43e7-a8ab-78d317c1207c,Yes
Echelon-EPP - estimated items,Flooring,Tile,Perpetuo Matte 24x24 - Timeless White,6PERM2424/TW,9f6c62d8-b895-47e6-9338-b2ed102bc02f,Yes
WBS - estimated items,Flooring,Tile,Paloma Picket Glossy 3x12 - Camel,6PAPG/Camel,9fa7ea5d-d6f2-4fb3-85eb-0c75178fd982,Yes
WBS - estimated items,Flooring,Tile,Progress Picket Glossy 3x12 - Camel,6BNPAPG/Camel,9fa7ea5d-d6f2-4fb3-85eb-0c75178fd982,Yes
WBS - estimated items,Flooring,Tile,Admire Chevron TG14E Mosaic (11.02x12.24 Mesh) - 00900 Black Tie,6BNTG14E/900,9fc08a15-f5ce-4247-b468-712c8ebee598,Yes
WBS - estimated items,Flooring,Tile,Affair Chevron TG14E Mosaic (11.02x12.24 Mesh) - 00900 Black Tie,6TG14E/900,9fc08a15-f5ce-4247-b468-712c8ebee598,Yes
WBS - estimated items,Flooring,Tile,Memoir 12x12 - ME25 Crystal Black,6MEM12/ME25,9fdb50b8-f118-4c0d-947b-bda8633ff15d,Yes
WBS - estimated items,Flooring,Tile,Memory 12x12 - ME25 Crystal Black,6BNMEM12/ME25,9fdb50b8-f118-4c0d-947b-bda8633ff15d,Yes
Echelon-EPP - estimated items,Flooring,Tile,Color Wheel Linear 8x24 - Chalkboard 0180,6CWL824/0180,a03f5f37-3415-404a-a9e0-c7c2f3b543ed,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Design 9x9 - Form,6DES9/FO,a0a7e015-cc39-425d-adea-6d13d54109b9,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Famed 12x24 Matte - Diamond FM10 ",6FAM1224M/FM10,a0ae3990-66fe-47b9-bd73-7eb5fb4cbd5d,Yes
WBS - estimated items,Flooring,Tile,Choir Unpolished 24x48 - CH22 Canon Gray,6BNCHU48/CH22,a0c8f474-e0df-4f89-9b82-7e67694c521b,Yes
WBS - estimated items,Flooring,Tile,Chord Unpolished 24x48 - CH22 Canon Gray,6CHU48/CH22,a0c8f474-e0df-4f89-9b82-7e67694c521b,Yes
WBS - estimated items,Flooring,Tile,Banquet Venatino 12x24 - Polished,6BNBVU/PO,a1003904-a221-4b31-ad0e-209418827536,Yes
WBS - estimated items,Flooring,Tile,Bianco Venatino 12x24 - Polished,6BVU/PO,a1003904-a221-4b31-ad0e-209418827536,Yes
WBS - estimated items,Flooring,Tile,Emerson Wood Mosaic (12x24 Mesh) 2x2 - EP05  Hickory Pecan,6EW2/EP05,a120f3bd-22a3-40b2-aa7c-b76845eebde3,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Perpetuo 4x12 Satin - Elegant Beige PT22 ",6DTP412/PT22,a134f317-abd4-4a2a-a335-5614d8299c4d,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT C.F. Prime 1.5 in. Hex Mosaic Mesh - Stamina Grey RL23 ",6DTCFP15HM/RL23,a16c2fff-671b-48a7-b647-73a8fbb4dabd,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Vertuo 24x24 - Stria Maestro VR13,6VER24/VR13,a170816e-261d-4ae0-8c89-00a355ea8cee,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Linear 2x8 Semi Gloss - Black KV111,6DTCWC28SG/KV111,a187fe28-4d2b-42b3-b000-1590bb61c561,Yes
Echelon-EPP - estimated items,Flooring,Tile,Reserva 13x13 - Alto,6RES13/AL,a1bc45ab-f275-4d76-ba93-d43e84ab24d3,Yes
WBS - estimated items,Flooring,Tile,Reserva 13x13 - Alto,6RES13/AL,a1bc45ab-f275-4d76-ba93-d43e84ab24d3,Yes
WBS - estimated items,Flooring,Tile,Piasentina UP Mosiac (13x13 Mesh) 2x2 - Silver,6PIUM/SI,a1c606eb-961d-439f-9388-388b81b26a93,Yes
WBS - estimated items,Flooring,Tile,Provoke UP Mosiac (13x13 Mesh) 2x2 - Silver,6BNPIUM/SI,a1c606eb-961d-439f-9388-388b81b26a93,Yes
Echelon-EPP - estimated items,Flooring,Tile,MZ Alterations 12x24 - Linen AT62,6ALTER124/LI,a1d7032a-e9a0-4233-9229-dafd6cf6823f,Yes
Echelon-EPP - estimated items,Flooring,Tile,Reserva 13x13 - Pampa,6RES13/PA,a1ef4d2b-f99a-478c-9b2a-f124d970ec5a,Yes
WBS - estimated items,Flooring,Tile,Reserva 13x13 - Pampa,6RES13/PA,a1ef4d2b-f99a-478c-9b2a-f124d970ec5a,Yes
Echelon-EPP - estimated items,Flooring,Tile,Brique 2x10 Matte - White,6BRIQ210/WHI,a20af57c-af53-47ef-a6fe-afa8d24a4447,Yes
Echelon-EPP - estimated items,Flooring,Tile,Realm II 12x24 -District,6RE124/DI,a224c5b6-a7de-4862-95d1-ca00e9d5219d,Yes
WBS - estimated items,Flooring,Tile,Rally 12x24 - District,6BNR224/DI,a224c5b6-a7de-4862-95d1-ca00e9d5219d,Yes
WBS - estimated items,Flooring,Tile,Realm II 12x24 - District,6R224/DI,a224c5b6-a7de-4862-95d1-ca00e9d5219d,Yes
Echelon-EPP - estimated items,Flooring,Tile,Realm II 12x24 -District,6RE124/DI,a224c5b6-a7de-4862-95d1-ca00e9d5219d,Yes
WBS - estimated items,Flooring,Tile,Rally 12x24 - District,6BNR224/DI,a224c5b6-a7de-4862-95d1-ca00e9d5219d,Yes
WBS - estimated items,Flooring,Tile,Realm II 12x24 - District,6R224/DI,a224c5b6-a7de-4862-95d1-ca00e9d5219d,Yes
Echelon-EPP - estimated items,Flooring,Tile,Color Wheel Linear 4x16 - Matte Architectural Gray 0703,6CWL416/0703,a242a07b-31bc-4e36-b50d-aa8829f43db5,Yes
Echelon-EPP - estimated items,Flooring,Tile,Marble Attache Polished 12x24-Nero,6MAP1224/NERO,a2465dc5-ef45-4ef9-a092-9dd22a7d0643,Yes
WBS - estimated items,Flooring,Tile,Fascinate 5x5 - Cool Gray,6BNFL55/CG,a253916a-c3ab-4b49-bbfb-b36289742a33,Yes
WBS - estimated items,Flooring,Tile,Flash 5x5 - Cool Gray,6FL55/CG,a253916a-c3ab-4b49-bbfb-b36289742a33,Yes
WBS - estimated items,Flooring,Tile,Fascinate 5x5 - Graphite,6BNFL55/GR,a26401dc-b85a-4fe4-91a4-ee7439f0fe21,Yes
WBS - estimated items,Flooring,Tile,Flash 5x5 - Graphite,6FL55/GR,a26401dc-b85a-4fe4-91a4-ee7439f0fe21,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Classic 3x6 Matte - Urban Putty 0761,6DTCWC36M/0761,a27f84cb-72e3-4f29-bba0-1cceb9a2c0c9,Yes
Echelon-EPP - estimated items,Flooring,Tile,Colori 10 x 30 Gloss Gray,6Colo1030/Gray,a2e8f4b2-a49d-4f10-887a-fbf66ea9dbd6,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Perpetuo 12x24 Satin - Elegant Beige,6DTP1224S/PT22,a3298c5b-3582-4526-8f19-78959aae9098,Yes
WBS - estimated items,Flooring,Tile,Mizu Glossy Ellipes Mosaic (8x16) - White,6MGE/WH,a3330416-c430-4b78-9431-917afec8e109,Yes
WBS - estimated items,Flooring,Tile,Mystery Glossy Ellipes Mosaic (8x16) - White,6BNMGE/WH,a3330416-c430-4b78-9431-917afec8e109,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Emerson Wood 3D Mosaic (11.5x11.5 Mesh)  - Butter Pecan EP01 ",6EW3D/EP01,a3421d4d-7778-471b-a93d-d73d630cff33,Yes
WBS - estimated items,Flooring,Tile,Eclipse Wood 3D Mosaic (11.5x11.5 Mesh) - EP01 Butter Pecan,6BNEW3D/EP01,a3421d4d-7778-471b-a93d-d73d630cff33,Yes
WBS - estimated items,Flooring,Tile,Emerson Wood 3D Mosaic (11.5x11.5 Mesh)  - EP01 Butter Pecan,6EW3D/EP01,a3421d4d-7778-471b-a93d-d73d630cff33,Yes
Echelon-EPP - estimated items,Flooring,Tile,D_Segni Color 8x8 Deco - Lily,6DSD8/M1L6,a356845a-f3de-49c0-85df-7ca2a6025d56,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Source 3 in. Hex Matte Mosaic Mesh - Pure White,6SOUR3H/PW,a3a09b34-c5a5-4157-8c7b-cdd3d0735561,Yes
WBS - estimated items,Flooring,Tile,Shift Hex Mosaic (9x10 Mesh) 3x3 - Pure White,6BNSH3M/PW,a3a09b34-c5a5-4157-8c7b-cdd3d0735561,Yes
WBS - estimated items,Flooring,Tile,Source Hex Mosaic (9x10 Mesh) 3x3 - Pure White,6SH3M/PW,a3a09b34-c5a5-4157-8c7b-cdd3d0735561,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Source 3 in. Hex Matte Mosaic Mesh - Pure White,6SOUR3H/PW,a3a09b34-c5a5-4157-8c7b-cdd3d0735561,Yes
WBS - estimated items,Flooring,Tile,Shift Hex Mosaic (9x10 Mesh) 3x3 - Pure White,6BNSH3M/PW,a3a09b34-c5a5-4157-8c7b-cdd3d0735561,Yes
WBS - estimated items,Flooring,Tile,Source Hex Mosaic (9x10 Mesh) 3x3 - Pure White,6SH3M/PW,a3a09b34-c5a5-4157-8c7b-cdd3d0735561,Yes
WBS - estimated items,Flooring,Tile,Miracle Wood 8x48 - Miele,6BNMW848/MI,a3d39d26-bf33-45c4-bb74-750dac0b3278,Yes
WBS - estimated items,Flooring,Tile,More Wood 8x48 - Miele,6MW848/MI,a3d39d26-bf33-45c4-bb74-750dac0b3278,Yes
WBS - estimated items,Flooring,Tile,Erosion 13x13 - Wind,6ER13/WI,a41e7ad3-c6a9-488b-a2af-c3680af02db1,Yes
WBS - estimated items,Flooring,Tile,Cultivate Pebbles Mosaic (12x12 Mesh) - Cream HN,6BNCU/CR,a4238f07-1957-429c-a138-d740fa444737,Yes
WBS - estimated items,Flooring,Tile,Cultura Pebbles Mosaic (12x12 Mesh) - Cream HN,6CU/CR,a4238f07-1957-429c-a138-d740fa444737,Yes
WBS - estimated items,Flooring,Tile,Preserves 13x13 - 00400 Currant,6PR1313/400,a484aa11-1e3d-4732-89b7-6402d59e2c87,Yes
WBS - estimated items,Flooring,Tile,Manor TGK09 17X17 - 200 Latte,6BNTGK09/200,a49a6a42-9da1-49a9-bf26-3323884491e4,Yes
WBS - estimated items,Flooring,Tile,Milan TGK09 17X17 - 200 Latte,6TGK09/200,a49a6a42-9da1-49a9-bf26-3323884491e4,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Liverpool 12x24 - Kensington LP43,6DTLP1224/LP43,a4c9bf6f-c3a1-4e12-a46f-a650a6b73a16,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Liverpool 12x24 - Kensington LP43,6DTLP1224/LP43,a4c9bf6f-c3a1-4e12-a46f-a650a6b73a16,Yes
Echelon-EPP - estimated items,Flooring,Tile,MZ Artezen 1.5 in. Hex - Nordic Sand AT21,615ATX/AT21,a54db645-34cd-497f-94f6-afe0a66d8cb1,Yes
WBS - estimated items,Flooring,Tile,Moscato 12x24 - Taupe,6MOS24/TA,a564cf51-e07d-4fe9-a091-3c727d71149d,Yes
WBS - estimated items,Flooring,Tile,Rosa 12x24 - Taupe,6BNMOS24/TA,a564cf51-e07d-4fe9-a091-3c727d71149d,Yes
Echelon-EPP - estimated items,Flooring,Tile,Zellige NEO 4x4 - Bosco ZL03,6ZL44/ZL03,a58258f1-b50d-4b94-bd33-e130faf87a81,Yes
WBS - estimated items,Flooring,Tile,Pledge Polished 12x24 - White,6BNPIIP124/WH,a58c342d-8464-41a3-857c-d27eae02573d,Yes
WBS - estimated items,Flooring,Tile,Porto II Polished 12x24 - White,6PIIP124/WH,a58c342d-8464-41a3-857c-d27eae02573d,Yes
WBS - estimated items,Flooring,Tile,Wanderwise 12x24 - WW03 Roam,6WW24/WW03,a5baf7de-eb80-4bec-920c-2d81afe737f0,Yes
WBS - estimated items,Flooring,Tile,Wiser 12x24 - WW03 Roam,6BNWW24/WW03,a5baf7de-eb80-4bec-920c-2d81afe737f0,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Classic 6x6 Gloss - Black K111,6DTCWC66G/K111,a5f9a14f-f036-4fe8-a917-00e13e2e59cb,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Design 9x9 - Outline,6DES9/OU,a61d7338-4785-4fc8-98fa-837c5cc95aa8,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Brickwork Rectangle 4x8 Matte - Patio BW03 ",6BW48/BW03,a61e26ff-8a13-4b09-b27b-8d8b147e3514,Yes
WBS - estimated items,Flooring,Tile,Blackwell 4x8 - BW03 Patio,6BNBW48/BW03,a61e26ff-8a13-4b09-b27b-8d8b147e3514,Yes
WBS - estimated items,Flooring,Tile,Brickwork 4x8 - BW03 Patio,6BW48/BW03,a61e26ff-8a13-4b09-b27b-8d8b147e3514,Yes
WBS - estimated items,Flooring,Tile,Scene TG38E 7x22 - 00500 Platinum,6BNTG38E/500,a627c256-e513-40af-9ef9-c937c2f2d974,Yes
WBS - estimated items,Flooring,Tile,Stella TG38E 7x22 - 00500 Platinum,6TG38E/500,a627c256-e513-40af-9ef9-c937c2f2d974,Yes
WBS - estimated items,Flooring,Tile,Prism TGJ30 12x24 - 00700 Jasper,6TGJ30/700,a63f73cc-ad3a-43bc-92d6-2be40212d97e,Yes
Echelon-EPP - estimated items,Flooring,Tile,Colori 10 x 30 Gloss Blue,6Colo1030/Blue,a6603dcb-213b-42b1-854f-e907755455a2,Yes
Echelon-EPP - estimated items,Flooring,Tile,Lucente Linear Glass Mosaic (12x13Mesh) - Morning Fog,6LGM1/MF,a6c4eeb8-05e3-46de-a0ec-465828f98282,Yes
WBS - estimated items,Flooring,Tile,Lucente Linear Glass Mosaic (12x13Mesh) - Morning Fog,6LGM1/MF,a6c4eeb8-05e3-46de-a0ec-465828f98282,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Uptown 12x24 - Washington,6UP124/WA,a6ce67ca-246c-43df-a08c-a4f486699949,Yes
WBS - estimated items,Flooring,Tile,Uptown 12x24 - Washington,6UP124/WA,a6ce67ca-246c-43df-a08c-a4f486699949,Yes
WBS - estimated items,Flooring,Tile,Marlow Glossy 3x12 - Cloud,6MSG312/CL,a73e504a-3bbe-4b90-a523-8320800fcce1,Yes
WBS - estimated items,Flooring,Tile,SS-120 Marlow 3x12 Glossy - Cloud,6SS-120/MC,a73e504a-3bbe-4b90-a523-8320800fcce1,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Mythology Wave Crest 4x12 - Cyclade MY94 ",6MYTHWC412/MY94,a75885c0-1e5f-4290-81f8-145846a64c33,Yes
WBS - estimated items,Flooring,Tile,Fashion 3x12 - White,6BNFLW312/WH,a762be77-b441-4306-8976-18f4e662b05a,Yes
WBS - estimated items,Flooring,Tile,Flow 3x12 - White,6FLW312/WH,a762be77-b441-4306-8976-18f4e662b05a,Yes
Echelon-EPP - estimated items,Flooring,Tile,Cabo 12x24 - Coast EM,6CAB124/CO,a769d5a2-b238-44de-96ec-709212c090a0,Yes
WBS - estimated items,Flooring,Tile,Cabo 12x24 - Coast,6CAB124/CO,a769d5a2-b238-44de-96ec-709212c090a0,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Miramo 3 in. Fan - Sand MR46,6DTMIR3F/MR46,a81ef92b-a664-446c-93e1-8d73c9365385,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Famed 12x24 Matte - Iconic FM11 ",6FAM1224M/FM11,a83a7fe1-3e8f-44b5-bae4-de6057b0e386,Yes
WBS - estimated items,Flooring,Tile,Memoir 12x12 - ME21 Petal Black,6MEM12/ME21,a870ddc3-ce86-4f39-ac45-61b4270e3fff,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Zellige NEO 3x12 - Petrolio ZL05,6DTZEL312/ZL05,a894b384-3365-436a-ae8d-d69a99f43d38,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Miramo 3 in. Fan - Oyster MR45,6DTMIR3F/MR45,a8a36f03-053d-41ba-abfd-6949e71005e4,Yes
Echelon-EPP - estimated items,Flooring,Tile,Cabo 13x13 - Ocean EM,6CAB13/OC,a8ab9abe-3c60-4705-9635-f4afa0f23676,Yes
WBS - estimated items,Flooring,Tile,Cabo 13x13 - Ocean,6CAB13/OC,a8ab9abe-3c60-4705-9635-f4afa0f23676,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Famed 3x6 Chevron - Iconic FM11 ",6FAMCH/FM11,a8abd193-d9e9-4a5a-8f72-5e3d7e937034,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Moroccan Concrete Hex 8"" - Blue Gray",6MC8Hex/MC54,a8e3f62e-c72b-41d4-8c3f-3976bf2c2757,Yes
Echelon-EPP - estimated items,Flooring,Tile,Brique 2x10 Matte - Silver,6BRIQ210/SIL,a9029fdf-9d1e-42dd-8bc9-19356a4c5142,Yes
WBS - estimated items,Flooring,Tile,Casablanca 8x8 - Fond,6C88/FO,a98b638f-f730-40e3-a97b-a9cec8829463,Yes
WBS - estimated items,Flooring,Tile,Grace 8x8 - Fond,6BNC88/FO,a98b638f-f730-40e3-a97b-a9cec8829463,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Zellige NEO 3x12 - Cielo ZL04,6DTZEL312/ZL04,a993be44-9705-4bfc-8483-674ff8196bc8,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT C.F. Prime 12x24 - Grey EL32,6EL30-2/EL32,a9dc9387-5757-445b-87ec-68e0a8d484f5,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Famed 3x6 Chevron - Diamond FM10 ",6FAMCH/FM10,a9e36f99-56f4-4474-b335-7b62c332e67d,Yes
WBS - estimated items,Flooring,Tile,Casablanca 8x8 - Solid Black,6C88/SB,aa159741-15fd-4afd-8ddd-98f54c74b9e3,Yes
WBS - estimated items,Flooring,Tile,Grace 8x8 - Solid Black,6BNC88/SB,aa159741-15fd-4afd-8ddd-98f54c74b9e3,Yes
WBS - estimated items,Flooring,Tile,Lavaliere Mosaic - LV20 Random Linear,6LARL/LV20,aa556042-b05e-469a-9940-fb23a9e01380,Yes
WBS - estimated items,Flooring,Tile,Scene TG38E 7x22 - 00550 Silver,6BNTG38E/550,aa7dab5d-eed5-4cb0-96d8-989b15c88783,Yes
WBS - estimated items,Flooring,Tile,Stella TG38E 7x22 - 00550 Silver,6TG38E/550,aa7dab5d-eed5-4cb0-96d8-989b15c88783,Yes
Echelon-EPP - estimated items,Flooring,Tile,Koncrete 12x24 - Greige DT,6KON1224/GRE,aa9d284d-00c3-4145-9084-2d2e56437927,Yes
Echelon-EPP - estimated items,Flooring,Tile,Reserva 12x24 - Alto EM,6RES1224/AL,aaadb66f-7c6e-4d7b-956a-7ad9ef36be17,Yes
WBS - estimated items,Flooring,Tile,Reserva 12x24 - Alto,6RES1224/AL,aaadb66f-7c6e-4d7b-956a-7ad9ef36be17,Yes
Echelon-EPP - estimated items,Flooring,Tile,Lucente Linear Glass Mosaic Blend (13x13 mesh) - Pellestrina,6LucLin/17,aabbb77b-7c20-495d-ac26-b09dd6cfeac6,Yes
WBS - estimated items,Flooring,Tile,Lucente Linear Glass Mosaic Blend (13x13 mesh) - Pellestrina,6LucLin/17,aabbb77b-7c20-495d-ac26-b09dd6cfeac6,Yes
WBS - estimated items,Flooring,Tile,Book II 17X17 - Cream,6BNBKII17/CR,ab12ef00-4b64-4628-adb3-51dd12cd2928,Yes
WBS - estimated items,Flooring,Tile,Rockart Metal Geo Mosaic (12x14 Mosaic) - Carrara,6ROMG/CA,ab793b25-549b-4eac-80f1-10366868fc4c,Yes
WBS - estimated items,Flooring,Tile,Rocket Metal Geo Mosaic (12x14 Mosaic) - Carrara,6BNROMG/CA,ab793b25-549b-4eac-80f1-10366868fc4c,Yes
WBS - estimated items,Flooring,Tile,Empire TG87B Chevron Mosaic (11.25x11.73 Mesh) - 00151 BC&TC,6BNTG87B/151,ab7f6004-ac1e-415e-883f-0a1e9e5d4757,Yes
WBS - estimated items,Flooring,Tile,Estate TG87B Chevron Mosaic (11.25x11.73 Mesh) - 00151 BC&TC,6TG87B/151,ab7f6004-ac1e-415e-883f-0a1e9e5d4757,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Rekindle 12x24 - White RK10 ",6DTR1224/RK10,ab9deb24-22ed-4e4d-9656-2758c1694e94,Yes
